id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_s,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
544,Ted Cruz,1,yes,1,Positive,1,0.6778,None of the above,1,,DCSquibbsr,,33,,,RT @bodybynance: Absolutely! I have authored Kate's law. The leader of our OWN party BLOCKED Kate's law #CruzCrew #GOPDebate http://t.co/84â€¦,,8/7/2015 9:50,6.29696E+17,,
545,No candidate mentioned,0.4453,yes,0.6673,Neutral,0,0.6673,None of the above,0.4453,,RealStigShady,,31,,,"RT @NadaMoo: Everyone's talking about the #GOPDebate. Meanwhile, I'm debating between Banana, PB &amp; Chocolate or Cookies n Cream. ðŸ˜° http://tâ€¦",,8/7/2015 9:50,6.29696E+17,"Eugene, OR",America/Los_Angeles
546,Donald Trump,1,yes,1,Negative,2,0.6629,FOX News or Moderators,1,,palmaceiahome1,,2,,,Trump should have told Megyn Kelly to go to HELL! #FoxNews #GOPDebate,,8/7/2015 9:50,6.29696E+17,,Quito
547,No candidate mentioned,0.4247,yes,0.6517,Neutral,0,0.3596,None of the above,0.4247,,YourGirrlAnge,,0,,,Bring on the Democratic Debate already. Please &amp; Thank You #GOPDebate,,8/7/2015 9:50,6.29696E+17,In Your Driveway ,Central Time (US & Canada)
548,Ben Carson,1,yes,1,Positive,1,1,None of the above,1,,AmyCostin7,,0,,,Everyone still talking about what a great job @RealBenCarson did at the #GOPDebate last night. Articulate and very good points made. ðŸ‘ðŸ¼ðŸ‘ðŸ¼ðŸ‘ðŸ¼,,8/7/2015 9:50,6.29696E+17,,
549,Ted Cruz,1,yes,1,Neutral,0,0.6829,None of the above,0.6829,,AnnaKarinMajer,,578,,,RT @tedcruz: We need a new Commander-in-Chief who will stand up to our enemies and that has credibility #GOPDebate #CruzCrew,,8/7/2015 9:50,6.29696E+17,,
550,,0.2245,yes,0.6597,Positive,1,0.3308,,0.2245,,prolife1234,,0,,,Chris Christie: Pro-Life Republicans Should Never Apologize for Being Pro-Life http://t.co/mDMnEd8lGq #GOPDebate http://t.co/T8olJo68Mj,,8/7/2015 9:50,6.29696E+17,pro-life,Pacific Time (US & Canada)
551,Chris Christie,1,yes,1,Neutral,0,0.3613,Abortion,1,,StevenErtelt,,1,,,Chris Christie: Pro-Life Republicans Should Never Apologize for Being Pro-Life http://t.co/AIaRtbsMtX #GOPDebate http://t.co/pSfvOYI46j,,8/7/2015 9:50,6.29696E+17,USA,Mountain Time (US & Canada)
552,No candidate mentioned,1,yes,1,Neutral,0,0.6092,None of the above,1,,theheartlander,,6,,,RT @bg440_: Jindall and Fiorina are the only two that stand out in the opening act #GOPDebate,,8/7/2015 9:50,6.29696E+17,Deep in the heart of Kansas,Bogota
553,No candidate mentioned,1,yes,1,Negative,2,0.7234,FOX News or Moderators,1,,ElsieSnuffin,,0,,,"@jkarsh Pffft. Since when does Fox care about lady viewers? Plus, Megyn's sole goal in the #GOPDebate was to come out the winner.",,8/7/2015 9:50,6.29696E+17,"Washington, DC ",Eastern Time (US & Canada)
554,No candidate mentioned,1,yes,1,Negative,2,1,None of the above,1,,Duffmid,,185,,,"RT @jfreewright: Last time I heard ""stupid"" &amp; ""idiot"" used so liberally in a debate was during a race for the president of my kindergarten â€¦",,8/7/2015 9:50,6.29696E+17,,
555,Mike Huckabee,1,yes,1,Positive,1,1,None of the above,0.6739,,RhondaWatkGwyn,,0,,,I had to laugh when #Huck mentioned the pimps. Get 'em all Mike! #ImWithHuck #GOPDebate #th2016 #ccot #tcot  https://t.co/lMoH591w9T,,8/7/2015 9:50,6.29696E+17,"Mount Airy, North Carolina",Eastern Time (US & Canada)
556,No candidate mentioned,1,yes,1,Negative,2,0.683,None of the above,1,,chrismanderson,,195,,,RT @DWStweets: My message from the spin room to Univision? The winner of the #GOPDebate tonight was next year's Democratic nominee. http://â€¦,,8/7/2015 9:50,6.29696E+17,"Chattanooga, TN",Eastern Time (US & Canada)
557,No candidate mentioned,1,yes,1,Positive,1,1,None of the above,1,,lupo4cl2,,207,,,RT @brianstelter: Overnight #'s: #GOPDebate had a 16.0 household rating. The biggest GOP debates in 2011/12 had 5.3 ratings http://t.co/vhLâ€¦,,8/7/2015 9:50,6.29696E+17,,
558,Donald Trump,1,yes,1,Negative,2,0.669,None of the above,0.6586,,utkdeep,,751,,,RT @Ben_Elder1155: Donald Trump to Rand Paul tonight. #GOPDebate http://t.co/jV4yfOv7xZ,,8/7/2015 9:50,6.29696E+17,"Madison , AL",
559,No candidate mentioned,1,yes,1,Negative,2,1,None of the above,1,,SpenceWhitney,,0,,,#GOPDebate was a great theatrical performance. They should do Broadway.,,8/7/2015 9:50,6.29696E+17,"Currently in Oakland, CA.",Pacific Time (US & Canada)
560,No candidate mentioned,1,yes,1,Positive,1,0.3549,FOX News or Moderators,1,,samanthamegan21,,0,,,"Omg @megynkelly! I am not a Fox News fan and not a Clinton fan.. But she did an amazing job last night, impressed with her qs. #GOPDebate",,8/7/2015 9:50,6.29696E+17,"Washington, D.C.and New York",Eastern Time (US & Canada)
561,Donald Trump,1,yes,1,Negative,2,0.6552,None of the above,0.6552,,zachsauce,,0,,,"Although the occasional dick, @realDonaldTrump sure knows how to keep these political debates alive and exciting. #GOPDebate",,8/7/2015 9:50,6.29696E+17,,
562,No candidate mentioned,1,yes,1,Negative,2,1,Abortion,0.6813,,GabbyAubuchon,,414,,,"RT @LaurenGreenberg: So... it's okay to kill people if you're in the military, but it's not okay to get an abortion if you're a rape victimâ€¦",,8/7/2015 9:50,6.29696E+17,,
563,No candidate mentioned,0.4347,yes,0.6593,Negative,2,0.3516,None of the above,0.4347,,drsunda,,125,,,RT @NYMag: Hillary Clinton spent #GOPDebate night with the Kardashians: http://t.co/gkLcCJoBi5 http://t.co/76XRSJ0rNQ,,8/7/2015 9:50,6.29696E+17,new delhi ( India),New Delhi
564,No candidate mentioned,1,yes,1,Negative,2,1,Abortion,1,,manton_jeanne,,0,,,"So, it's official; the GOP 2016 Platform is less abortion, more war. That's it. That's what they are after. #GOPDebate #Priorities",,8/7/2015 9:50,6.29696E+17,,
565,Mike Huckabee,1,yes,1,Negative,2,1,None of the above,0.6272,,TNBIX,,1736,,,"RT @pattonoswalt: ""Kill people and break things,"" Huckabee just described the GOP. #GOPDebate",,8/7/2015 9:50,6.29696E+17,"Washington, DC",Central Time (US & Canada)
566,No candidate mentioned,0.4539,yes,0.6737,Positive,1,0.6737,FOX News or Moderators,0.4539,,MaddyKarimyar,,11,,,"RT @sallykohn: I think @megynkelly won #GOPDebate!  Hard hitting questions of concern to majority of voter, not just fringe GOP base. 

#Meâ€¦",,8/7/2015 9:50,6.29696E+17,,Tijuana
567,Ben Carson,0.6882,yes,1,Negative,2,0.6774,Racial issues,0.6882,,stringfellow2,,0,,,"@AmbitiousPaul ""our skin does not make us who we are.. It's our brain""... How is that a sellout? #GOPDebate",,8/7/2015 9:50,6.29696E+17,SD,Atlantic Time (Canada)
568,No candidate mentioned,1,yes,1,Negative,2,1,None of the above,1,,chrismanderson,,68,,,RT @DWStweets: Final thoughts from the #GOPDebate tonight â€” the Republican Party is out of touch and out of date. http://t.co/tueGrpP46M,,8/7/2015 9:50,6.29696E+17,"Chattanooga, TN",Eastern Time (US & Canada)
569,Marco Rubio,0.4353,yes,0.6598,Negative,2,0.6598,None of the above,0.4353,,mikeymo22,,104,,,"RT @Writeintrump: #GOPDebate After Party Update:  Rubio, Cruz, and Bush are huddled in the corner speaking Spanish. I think they're plottinâ€¦",,8/7/2015 9:50,6.29696E+17,"Sicklerville,NJ",Eastern Time (US & Canada)
570,Scott Walker,0.4395,yes,0.6629,Negative,2,0.3371,Abortion,0.4395,,DivaMomVicki,,172,,,RT @LilaGraceRose: .@megynkelly Abortion is never medically necessary. Why are you touting @PPact talking points in question to @ScottWalkeâ€¦,,8/7/2015 9:50,6.29696E+17,"Southwest, USA",Pacific Time (US & Canada)
571,No candidate mentioned,1,yes,1,Neutral,0,0.6737,None of the above,1,,RachelJolman,,103,,,RT @LeoKapakosNY: BREAKING: President Obama and VP Biden closely watching the #GOPDebate http://t.co/jsmiznWhJQ,,8/7/2015 9:50,6.29696E+17,"Michigan, USA",Pacific Time (US & Canada)
572,No candidate mentioned,1,yes,1,Neutral,0,0.6691,Abortion,1,,RobertJordan16,,0,,,Abortion is a talking point in the #GOPDebate since #PPSellsBabyParts,,8/7/2015 9:50,6.29696E+17,,
573,No candidate mentioned,1,yes,1,Negative,2,0.6778,None of the above,1,,TheDreaClark,,0,,,The real nerd fun is fact checking the #GOPDebate http://t.co/UN2cj2Dotj,,8/7/2015 9:50,6.29696E+17,Los Angeles,Arizona
574,No candidate mentioned,1,yes,1,Negative,2,1,LGBT issues,0.6731,,thompsonmanguy,,106,,,RT @tnyCloseRead: Santorum just compared #SCOTUS's marriage ruling to Dred Scott. Here's why that analogy is nonsense: http://t.co/xjzdnXdMâ€¦,,8/7/2015 9:50,6.29696E+17,Here,
575,No candidate mentioned,0.4585,yes,0.6771,Positive,1,0.6771,None of the above,0.4585,,chickenman246,,182,,,"RT @FredZeppelin12: Priceless. @CarlyFiorina cleans Chris Matthew's clock post-debate. This woman is a contender

#GOPDebate 
#GoCarly 

 hâ€¦",,8/7/2015 9:50,6.29696E+17,http://www.ojjpac.org/memorial,Central Time (US & Canada)
576,No candidate mentioned,0.4528,yes,0.6729,Negative,2,0.6729,Religion,0.4528,,SpaceMarine40,,0,,,@NPR RIP NILOY.  This is why #Islam ic #fundamentalists must die.  It's either them or normal humans.  #ISIS #IranDeal #GOPDebate,,8/7/2015 9:50,6.29696E+17,,Eastern Time (US & Canada)
577,No candidate mentioned,0.4356,yes,0.66,Neutral,0,0.34,None of the above,0.4356,,Rosemarrisa,,1,,,"RT @Dosta1: â€œ@DailyMail: The future First Family at the #GOPDebate? http://t.co/nMKFGAd4Ei http://t.co/IwWRPSnTplâ€

ðŸ˜Š",,8/7/2015 9:50,6.29696E+17,,Pacific Time (US & Canada)
578,Mike Huckabee,0.4179,yes,0.6465,Neutral,0,0.3333,None of the above,0.4179,,2ward4ward,,3,,,"RT @georgehenryw: The Master of Useful Humor

#gopdebate #imwithhuck #gop #ccot #teaparty #tcot #makedclisten #wethepeople #uniteright
httpâ€¦",,8/7/2015 9:50,6.29696E+17,"California, USA",Pacific Time (US & Canada)
579,No candidate mentioned,1,yes,1,Negative,2,1,FOX News or Moderators,1,,Tigerdell,,645,,,"RT @AmyMek: After this debate, my opinion changed the MOST about @foxnews, @megynkelly, @BretBaier &amp; Chris Wallace! Utterly Disappointedâ€¦#Gâ€¦",,8/7/2015 9:50,6.29696E+17,,Pacific Time (US & Canada)
580,Ted Cruz,0.4444,yes,0.6667,Positive,1,0.6667,None of the above,0.4444,,zhynaryll,,289,,,RT @tedcruz: A great #GOPDebate discussing issues important to the American people: https://t.co/WeMKfA9vLN Join our fight: https://t.co/xVâ€¦,,8/7/2015 9:50,6.29696E+17,"Eufaula, AL",
581,No candidate mentioned,1,yes,1,Negative,2,0.6966,None of the above,1,,sandphillips,,0,,,"#GOPDebate #Hillary2016 I share some sentiments, I have some favorites on #GOP side, but I have no enthusiasm, don't want to vote for any.",,8/7/2015 9:50,6.29696E+17,USA and proud of it.,
582,Jeb Bush,0.2244,yes,0.66,Neutral,0,0.34,FOX News or Moderators,0.4356,,ritzy_jewels,,155,,,RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. ðŸ‡ºðŸ‡¸  #GOPDebate  #GOPDebates,,8/7/2015 9:50,6.29696E+17,,
583,Rand Paul,0.3888,yes,0.6235,Negative,2,0.3176,None of the above,0.3888,,ThatRoadLife,,0,,,hadiyah: Rand Paul rocking that Wet and Wavy. Ooh Kill'em! #GOPDebate,,8/7/2015 9:50,6.29696E+17,,
584,No candidate mentioned,0.434,yes,0.6588,Negative,2,0.6588,Racial issues,0.2325,,Sceddar,,2,,,"RT @sethanikeem: @PhaedraBonewits #GOPDebate SPOILER ALERT: A rich, white guy tells the country how he's going to help other rich, white guâ€¦",,8/7/2015 9:50,6.29696E+17,East LA aka East Lower Alabama,Central Time (US & Canada)
585,No candidate mentioned,1,yes,1,Neutral,0,0.6889,None of the above,1,,GloGloMiller,,0,,,Anybody get some free tacos last night? #GOPdebate,,8/7/2015 9:50,6.29696E+17,Idahome,
586,Jeb Bush,0.3923,yes,0.6264,Negative,2,0.3297,None of the above,0.3923,,ThatRoadLife,,0,,,hadiyah: Jen Bush looks like an Art Teacher for an inner city school and everyday his car gets vandalized.  #GOPDebate,,8/7/2015 9:50,6.29696E+17,,
587,Jeb Bush,0.4444,yes,0.6667,Negative,2,0.3556,None of the above,0.4444,,ThatRoadLife,,0,,,hadiyah: Lets see Jeb Bush try to solve a Common Core math problem. #GOPDebate,,8/7/2015 9:50,6.29696E+17,,
588,Ben Carson,0.4635,yes,0.6808,Negative,2,0.6808,None of the above,0.4635,,ThatRoadLife,,0,,,"hadiyah: Bruh, Ben Carson is boring AF! He need to punch Trump in the face so he can get in the game. #GOPDebate",,8/7/2015 9:50,6.29696E+17,,
589,Donald Trump,1,yes,1,Negative,2,0.6848,None of the above,1,,ThatRoadLife,,0,,,hadiyah: Somebody needs to get the water off the stage before Trump and Paul start tossing drinks at each other. #GOPDebate,,8/7/2015 9:50,6.29696E+17,,
590,No candidate mentioned,1,yes,1,Neutral,0,0.6922,Racial issues,0.6482,,ComedianMarcya,,0,,,#BlackLivesMatter sho is silent @ #GOPDebate  https://t.co/JodJLgG2yY,,8/7/2015 9:50,6.29696E+17,"North Carolina, USA",Eastern Time (US & Canada)
591,Ben Carson,0.4495,yes,0.6705,Neutral,0,0.6705,FOX News or Moderators,0.2362,,ThatRoadLife,,0,,,hadiyah: So when do we get to police brutality and black lives? I bet Ben Carson gets that question. That's IF they even ask it. #GOPDebate,,8/7/2015 9:50,6.29696E+17,,
592,Donald Trump,1,yes,1,Negative,2,1,None of the above,1,,pastwarranty,,0,,,"@kesgardner Agreed. Still, he's the one everyone is talking about. #mystified #GOPDebate",,8/7/2015 9:50,6.29696E+17,"New York, NY",Eastern Time (US & Canada)
593,Donald Trump,1,yes,1,Negative,2,1,Immigration,1,,GavHull,,1838,,,RT @pattonoswalt: Donald Trump's views on immigration are based solely on the first 8 minutes of SCARFACE. #GOPDebate,,8/7/2015 9:50,6.29696E+17,,Central Time (US & Canada)
594,No candidate mentioned,0.4395,yes,0.6629,Positive,1,0.6629,None of the above,0.4395,,Conssista,,1,,,Rightly so Frank. Rightly so. #GOPDebate  https://t.co/32CFasI17d,,8/7/2015 9:50,6.29696E+17,,
595,Donald Trump,0.4171,yes,0.6458,Negative,2,0.6458,None of the above,0.4171,,Alisonnj,,0,,,"Maybe if we should paying attention to every little thing #DonaldTrump sez....he's not a novelty anymore! 
#GOPDebate #GOPClownCar",,8/7/2015 9:50,6.29696E+17,Northeast USA,Eastern Time (US & Canada)
596,No candidate mentioned,0.4211,yes,0.6489,Negative,2,0.3404,,0.2278,,meyerlandesman,,159,,,RT @fightfor15: Total number of mentions of Min Wage in tonight's Rep debate: ZERO http://t.co/Vd2oBzdjgj #GOPDebate #FightFor15 http://t.câ€¦,,8/7/2015 9:50,6.29696E+17,,
597,No candidate mentioned,0.3976,yes,0.6305,Neutral,0,0.6305,,0.233,,smmoore2,,13,,,RT @ColorOfChange: Or better said: http://t.co/mXxHGYMb2a #KKKorGOP #GOPDebate,,8/7/2015 9:50,6.29696E+17,The Earth's Crust,Eastern Time (US & Canada)
598,Ben Carson,0.3923,yes,0.6264,Negative,2,0.6264,None of the above,0.3923,,Myop1357,,1410,,,"RT @billmaher: Ben Carson doubts HIllary will be the Dem nominee?? Ben, do you still have your brain-cutting tools? And a mirror? OK, lie dâ€¦",,8/7/2015 9:50,6.29696E+17,orlando,Eastern Time (US & Canada)
599,Donald Trump,1,yes,1,Negative,2,0.6435,None of the above,1,,sgaut,,0,,,Trump's lead shows just how low the Bar is for GOP Nomination &amp; speaks to Base approval of their elected leaders! #GOPDebate #UniteBlue #P2,,8/7/2015 9:49,6.29696E+17,,
600,No candidate mentioned,0.4162,yes,0.6452,Negative,2,0.3333,None of the above,0.4162,,LordWhatAMess,,0,,,same old tiresome #gop #tcot BS The #Republican Debate: There He Blows http://t.co/Sff0jUexUx #gopdebate // #Sanders2016,,8/7/2015 9:49,6.29696E+17,,Eastern Time (US & Canada)
601,No candidate mentioned,1,yes,1,Negative,2,0.686,None of the above,1,,Joeweiss_2000,,0,,,@pharris830 @Shareaholic That's too extreme and violates the First Amendment #GOPDebate,"[40.60348769, -73.99338713]",8/7/2015 9:49,6.29696E+17,"Brooklyn, NY",Eastern Time (US & Canada)
602,Ted Cruz,0.4589,yes,0.6774,Positive,1,0.6774,None of the above,0.4589,,leahmeyer49,,1,,,#Winning #CruzCrew ðŸ˜Ž Keep It Up! #TedCruz2016 #GOPDebate  https://t.co/uR7q4KjRfx,,8/7/2015 9:49,6.29696E+17,"South Florida, USA",
603,No candidate mentioned,0.6802,yes,1,Negative,2,1,Abortion,0.6602,,TCGallardo,,0,,,Here's why it was so frustrating to watch the #GOPDebate as a woman http://t.co/sPe1VvGuy7 via @HuffPostWomen,,8/7/2015 9:49,6.29696E+17,Earth,Tijuana
604,Rand Paul,1,yes,1,Negative,2,1,FOX News or Moderators,1,,gambling3NT,,0,,,(cont)#GOPDebate  Losers:  Rand @RandPaul (too combative and mean) and @realDonaldTrump (the fix was in)  Biggest Loser: FoxNews credibility,,8/7/2015 9:49,6.29696E+17,colorado,
605,Jeb Bush,1,yes,1,Negative,2,0.6417,None of the above,1,,badjerry_1,,14,,,"RT @imraansiddiqi: Jeb Bush - ""I'm gonna have to earn this.""
-Said no Bush, ever.
#GOPDebate",,8/7/2015 9:49,6.29696E+17,,
606,Ben Carson,1,yes,1,Negative,2,1,Foreign Policy,1,,ColdSober787,,607,,,RT @megynkelly: .@RealBenCarson:  There is no such thing as a politically correct war #GOPDebate,,8/7/2015 9:49,6.29696E+17,Oregon,Arizona
607,Donald Trump,1,yes,1,Neutral,0,0.6444,Foreign Policy,1,,George_Gramm,,1,,,"RT @Anergo_Teacher: Imagine a #Trump Administration dealing with a US-Russia crisis. 

WWIII #GOPDebate",,8/7/2015 9:49,6.29696E+17,Welcome to Greece:),
608,Donald Trump,1,yes,1,Neutral,0,0.357,FOX News or Moderators,0.6653,,ZarkoElDiablo,,354,,,RT @ThePatriot143: You Don't have to support Trump to realize that every question was delivered in a Backhanded manner #GOPDebate http://t.â€¦,,8/7/2015 9:49,6.29696E+17,,Eastern Time (US & Canada)
609,No candidate mentioned,1,yes,1,Positive,1,1,None of the above,1,,LatinosforCruz,,110,,,"RT @ChristiChat: #WakeUpAmerica

@SheriffClarke I Agree!

@CarlyFiorina is a FORCE!

#TCOT
#SisterPatriots
#Carly2016
#GOPDebate http://t.câ€¦",,8/7/2015 9:49,6.29696E+17,TX USA! î”Œ,Central Time (US & Canada)
610,No candidate mentioned,1,yes,1,Negative,2,1,None of the above,1,,SydneyBrown2112,,4,,,"RT @HippieLily: How @_shannonrose17_ and I are dealing with the #GOPDebate ðŸ˜‚ these are the republicans, America http://t.co/tlZ8rK7jr7",,8/7/2015 9:49,6.29696E+17,,
611,Rand Paul,0.3872,yes,0.6222,Neutral,0,0.6222,Jobs and Economy,0.3872,,aeroG,,7,,,"RT @ChronFalkenberg: ""We do not project power from bankruptcy court. We're borrowing a million dollars a minute."" Rand Paul. #GOPDebate",,8/7/2015 9:49,6.29696E+17,"Houston, Texas",Central Time (US & Canada)
612,No candidate mentioned,0.4247,yes,0.6517,Neutral,0,0.6517,None of the above,0.4247,,RT0787,,0,,,DCSoljaGurl: Fact checking (for those just recovering from last night's #DrinkingGame #GOPDebate ) â€¦ http://t.co/AuhlNZrEO4,,8/7/2015 9:49,6.29696E+17,USA,Hawaii
613,No candidate mentioned,1,yes,1,Positive,1,0.3488,None of the above,1,,ToksOlagundoye,,0,,,"Ok, @tyeblue makes me giggle ðŸ˜‚ #Guuuurrrl #GOPdebate https://t.co/4JKa5BUHXv",,8/7/2015 9:49,6.29696E+17,"All over, baby!",Pacific Time (US & Canada)
614,No candidate mentioned,1,yes,1,Negative,2,0.6573,None of the above,1,,peterheyck,,61,,,"RT @daveweigel: I believe that the phrase ""If I am the nominee, I will not run as an independent"" was uttered. #GOPDebate",,8/7/2015 9:49,6.29696E+17,"Ottawa, Canada",Eastern Time (US & Canada)
615,Ben Carson,0.3951,yes,0.6285,Positive,1,0.6285,None of the above,0.3951,,simpletonbear,,189,,,RT @MrGeorgeWallace: The other candidates are stayin' pretty calm considering they assume Dr. Carson's gonna mug them at some point. #GOPDeâ€¦,,8/7/2015 9:49,6.29696E+17,,
616,Donald Trump,1,yes,1,Positive,1,1,None of the above,1,,jonnobotz,,401,,,RT @nerdist: Trump's really great in Orange is the New Orange #GOPDebate,,8/7/2015 9:49,6.29696E+17,,
617,No candidate mentioned,1,yes,1,Negative,2,1,None of the above,1,,Deb_Libby,,1,,,RT @andreafed: @Deb_Libby Half the Republican base has dementia. They probably found it riveting (when not confusing the TV w/the toaster).â€¦,,8/7/2015 9:49,6.29696E+17,East coast,Eastern Time (US & Canada)
